4_digit_NAICS_code,NAICS_title,education,employees,mean_income,10_percent,25_percent,50_percent,75_percent,90_percent
8111,Automotive Repair and Maintenance,Bachelor's degree,"42,830","76,740","32,490","45,200","62,670","90,030","135,840"
8111,Automotive Repair and Maintenance,Associate's degree,220,"35,500","21,820","25,590","34,060","39,050","52,930"
8111,Automotive Repair and Maintenance,Postsecondary nondegree award,"237,530","37,570","19,770","25,890","34,880","46,380","59,520"
8111,Automotive Repair and Maintenance,"Some college, no degree","16,530","34,110","19,040","24,090","31,730","41,350","51,780"
8111,Automotive Repair and Maintenance,High school diploma or equivalent,"353,150","40,970","20,190","26,760","36,740","50,080","66,470"
8111,Automotive Repair and Maintenance,No formal educational credential,"234,640","23,340","17,170","18,570","20,260","25,260","33,840"
8112,Electronic and Precision Equipment Repair and Maintenance,Bachelor's degree,"13,070","95,120","40,500","56,640","80,130","116,700","165,710"
8112,Electronic and Precision Equipment Repair and Maintenance,Associate's degree,"12,990","50,040","28,860","35,570","45,920","59,960","76,270"
8112,Electronic and Precision Equipment Repair and Maintenance,Postsecondary nondegree award,"14,270","44,140","22,050","30,040","41,750","56,720","70,730"
8112,Electronic and Precision Equipment Repair and Maintenance,"Some college, no degree","24,140","39,070","21,470","27,730","36,600","47,850","60,090"
8112,Electronic and Precision Equipment Repair and Maintenance,High school diploma or equivalent,"32,640","43,470","20,610","26,830","36,880","52,760","74,200"
8112,Electronic and Precision Equipment Repair and Maintenance,No formal educational credential,"4,330","27,070","18,500","20,620","24,500","30,320","38,200"
8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Bachelor's degree,"18,180","96,830","44,290","60,630","84,020","116,830","161,800"
8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Associate's degree,940,"52,920","26,160","37,990","49,100","65,640","80,300"
8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Postsecondary nondegree award,"17,520","47,560","26,350","33,860","44,370","58,970","75,030"
8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,"Some college, no degree","5,490","40,870","20,450","29,530","38,960","49,790","61,770"
8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,High school diploma or equivalent,"149,980","45,170","24,040","31,220","41,010","55,350","71,970"
8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,No formal educational credential,"14,200","29,190","18,000","20,380","26,160","35,140","45,710"
8114,Personal and Household Goods Repair and Maintenance,Bachelor's degree,"2,480","74,730","28,000","42,650","62,080","93,200","127,930"
8114,Personal and Household Goods Repair and Maintenance,Associate's degree,160,"40,690","23,630","31,100","37,240","48,200","64,050"
8114,Personal and Household Goods Repair and Maintenance,Postsecondary nondegree award,"4,250","39,570","21,850","27,770","36,080","48,540","62,000"
8114,Personal and Household Goods Repair and Maintenance,"Some college, no degree","1,840","33,860","18,660","22,970","31,600","41,260","51,080"
8114,Personal and Household Goods Repair and Maintenance,High school diploma or equivalent,"54,200","35,570","19,280","24,000","32,390","43,870","57,130"
8114,Personal and Household Goods Repair and Maintenance,No formal educational credential,"11,410","27,010","17,840","19,650","23,960","30,860","39,330"
8121,Personal Care Services,Doctoral or professional degree,40,"247,430","71,170",,,,
8121,Personal Care Services,Master's degree,"1,100","61,570","26,090","32,260","37,560","75,730","120,200"
8121,Personal Care Services,Bachelor's degree,"10,520","69,590","25,040","35,290","54,500","80,990","132,550"
8121,Personal Care Services,Associate's degree,200,"46,640","21,140","24,760","29,710","63,730","107,750"
8121,Personal Care Services,Postsecondary nondegree award,"480,320","29,320","17,870","19,270","23,880","34,200","48,740"
8121,Personal Care Services,"Some college, no degree","2,060","35,240","19,050","24,350","33,870","44,890","53,580"
8121,Personal Care Services,High school diploma or equivalent,"117,040","28,090","17,600","19,190","23,490","31,480","44,890"
8121,Personal Care Services,No formal educational credential,"52,730","22,560","17,090","18,330","19,610","23,820","31,280"
8122,Death Care Services,Master's degree,270,"35,510","19,320","26,310","32,070","43,900","55,360"
8122,Death Care Services,Bachelor's degree,"3,060","92,400","35,400","52,690","74,850","106,980","175,050"
8122,Death Care Services,Associate's degree,"33,290","60,730","28,380","38,730","52,970","71,970","98,440"
8122,Death Care Services,Postsecondary nondegree award,"3,970","40,850","22,070","28,860","39,690","50,140","61,150"
8122,Death Care Services,"Some college, no degree","2,120","37,480","19,110","26,550","36,040","46,900","58,250"
8122,Death Care Services,High school diploma or equivalent,"69,170","29,650","17,980","20,510","25,920","34,510","46,220"
8122,Death Care Services,No formal educational credential,"22,950","27,490","17,660","19,510","24,060","31,800","43,660"
8123,Drycleaning and Laundry Services,Bachelor's degree,"7,870","84,480","30,370","47,240","69,410","102,140","154,910"
8123,Drycleaning and Laundry Services,Associate's degree,80,"41,870","25,320","29,740","37,590","46,470","70,260"
8123,Drycleaning and Laundry Services,Postsecondary nondegree award,380,"35,170","21,870","26,660","34,270","41,180","49,050"
8123,Drycleaning and Laundry Services,"Some college, no degree","1,970","34,020","18,380","23,510","32,110","42,270","51,030"
8123,Drycleaning and Laundry Services,High school diploma or equivalent,"71,550","37,540","18,930","23,330","33,530","46,820","61,290"
8123,Drycleaning and Laundry Services,No formal educational credential,"219,140","21,860","17,080","18,440","19,950","23,940","29,330"
8129,Other Personal Services,Doctoral or professional degree,300,"111,470","56,010","78,030","97,160","132,330","166,280"
8129,Other Personal Services,Master's degree,390,"55,190","23,940","29,800","44,340","73,400","114,150"
8129,Other Personal Services,Bachelor's degree,"20,220","68,640","20,680","33,320","56,460","86,820","125,650"
8129,Other Personal Services,Associate's degree,870,"43,900","23,110","28,170","35,180","49,140","86,510"
8129,Other Personal Services,Postsecondary nondegree award,"1,010","30,140","17,880","19,360","25,950","37,830","48,810"
8129,Other Personal Services,"Some college, no degree","2,640","38,380","20,190","28,170","36,050","46,230","58,820"
8129,Other Personal Services,High school diploma or equivalent,"148,940","28,980","17,710","19,400","23,980","33,660","47,270"
8129,Other Personal Services,No formal educational credential,"124,220","22,540","17,440","18,780","20,440","24,410","30,460"
8131,Religious Organizations,Doctoral or professional degree,200,"69,200","22,220","26,530","63,570","80,170","145,410"
8131,Religious Organizations,Master's degree,"1,440","54,300","20,560","31,450","45,420","70,770","99,710"
8131,Religious Organizations,Bachelor's degree,"73,150","51,030","19,590","28,490","41,990","63,210","90,720"
8131,Religious Organizations,Associate's degree,"9,210","33,630","19,220","22,650","30,480","40,650","53,200"
8131,Religious Organizations,Postsecondary nondegree award,"1,820","38,350","20,470","25,460","34,220","48,050","60,950"
8131,Religious Organizations,"Some college, no degree","10,730","32,140","18,910","21,400","29,330","38,570","50,830"
8131,Religious Organizations,High school diploma or equivalent,"62,180","33,220","19,010","21,530","29,280","39,310","52,840"
8131,Religious Organizations,No formal educational credential,"30,370","36,640","18,490","19,720","24,560","35,880","61,830"
8132,Grantmaking and Giving Services,Doctoral or professional degree,660,"149,840","58,110","82,990","124,940",,
8132,Grantmaking and Giving Services,Master's degree,"4,160","53,420","26,690","36,260","47,300","63,400","89,170"
8132,Grantmaking and Giving Services,Bachelor's degree,"77,160","81,850","35,460","47,270","66,780","97,860","148,380"
8132,Grantmaking and Giving Services,Associate's degree,"1,680","53,230","24,350","34,130","49,160","68,900","88,570"
8132,Grantmaking and Giving Services,Postsecondary nondegree award,310,"39,410","22,540","27,320","35,590","48,900","61,080"
8132,Grantmaking and Giving Services,"Some college, no degree","6,020","39,280","20,510","27,230","36,640","47,920","60,080"
8132,Grantmaking and Giving Services,High school diploma or equivalent,"38,470","40,200","19,710","26,720","36,660","48,860","65,210"
8132,Grantmaking and Giving Services,No formal educational credential,"8,100","25,150","17,970","19,390","22,770","28,440","36,190"
8133,Social Advocacy Organizations,Doctoral or professional degree,"2,580","93,730","46,060","60,380","80,890","110,190","155,220"
8133,Social Advocacy Organizations,Master's degree,"10,790","49,770","25,200","32,190","41,650","56,330","79,580"
8133,Social Advocacy Organizations,Bachelor's degree,"80,850","72,200","32,620","43,190","60,800","87,270","125,580"
8133,Social Advocacy Organizations,Associate's degree,"6,040","41,160","22,590","27,910","36,000","49,680","67,770"
8133,Social Advocacy Organizations,Postsecondary nondegree award,580,"43,200","23,200","30,330","37,850","51,680","63,030"
8133,Social Advocacy Organizations,"Some college, no degree","6,530","36,350","19,230","24,500","34,530","45,480","56,930"
8133,Social Advocacy Organizations,High school diploma or equivalent,"76,110","34,480","18,730","22,360","30,540","41,790","56,170"
8133,Social Advocacy Organizations,No formal educational credential,"17,030","24,730","17,770","19,210","22,510","27,940","35,930"
8134,Civic and Social Organizations,Doctoral or professional degree,220,"71,540","26,970","34,980","49,710","88,270","147,530"
8134,Civic and Social Organizations,Master's degree,"4,050","44,760","19,590","30,520","41,250","55,670","71,950"
8134,Civic and Social Organizations,Bachelor's degree,"51,460","60,470","20,580","33,020","49,280","74,130","109,590"
8134,Civic and Social Organizations,Associate's degree,"6,900","34,060","18,910","22,610","29,180","39,250","57,750"
8134,Civic and Social Organizations,Postsecondary nondegree award,680,"39,560","18,900","20,840","38,780","49,330","67,860"
8134,Civic and Social Organizations,"Some college, no degree","13,830","28,780","18,030","19,460","25,240","35,620","45,220"
8134,Civic and Social Organizations,High school diploma or equivalent,"181,530","29,620","17,550","19,160","24,190","35,620","49,260"
8134,Civic and Social Organizations,No formal educational credential,"128,640","21,820","16,920","18,030","19,330","23,300","30,500"
8139,"Business, Professional, Labor, Political, and Similar Organizations",Doctoral or professional degree,"3,420","132,910","62,740","81,380","114,830","168,350",
8139,"Business, Professional, Labor, Political, and Similar Organizations",Master's degree,"3,690","72,130","28,760","44,670","68,000","93,400","121,250"
8139,"Business, Professional, Labor, Political, and Similar Organizations",Bachelor's degree,"216,520","78,640","20,240","44,920","67,430","97,910","142,730"
8139,"Business, Professional, Labor, Political, and Similar Organizations",Associate's degree,"3,730","61,590","32,280","43,430","59,710","76,890","95,820"
8139,"Business, Professional, Labor, Political, and Similar Organizations",Postsecondary nondegree award,"1,400","41,450","21,680","27,110","35,600","49,880","63,640"
8139,"Business, Professional, Labor, Political, and Similar Organizations","Some college, no degree","15,420","42,620","19,310","30,540","40,830","53,020","65,520"
8139,"Business, Professional, Labor, Political, and Similar Organizations",High school diploma or equivalent,"157,240","41,330","20,170","26,360","36,430","49,940","66,710"
8139,"Business, Professional, Labor, Political, and Similar Organizations",No formal educational credential,"29,710","26,880","17,890","19,650","24,070","31,160","39,020"
9991,Federal Executive Branch (OES Designation),Doctoral or professional degree,"97,050","151,760","82,840","108,630","143,740","186,430",
9991,Federal Executive Branch (OES Designation),Master's degree,"46,730","95,230","56,980","73,330","92,020","112,690","139,510"
